Time,P_LqTk,T_LqTk,m_Sum_LqTk,T_GTkO,T_ITkO,T_LTkO,P_GTkO,P_OpStO_LqTk,P_ReseatO_LqTk,m_BOGO,m_PSVO_LqTk,Q_InGO,Q_InLO,Q_InGIO,Q_InILO,m_LqPpReal,m_LqVapReal,P_Source,T_SourceC,m_Source,P_Buf1,M_BufSum1,P_Buf2,M_BufSum2,P_TT1,T_TT1,m_TTSum1,P_TT2,T_TT2,m_TTSum2,m_LCpReal,m_MCp1Real,m_MCp2Real,m_HCpReal,P_TkL,T_TkL,m_SumL,W_ReqL,AaL,SD_1P_MaxL,P_TkAccL,P_TkOpFullL,P_TkOpStartL,P_TkL_1,W_Req_kgsL,W_OpFullL,W_OutL,W_OutL_1,SD_1PL,P_TkM,T_TkM,m_SumM,W_ReqM,AaM,SD_1P_MaxM,P_TkAccM,P_TkOpFullM,P_TkOpStartM,P_TkM_1,W_Req_kgsM,W_OpFullM,W_OutM,W_OutM_1,SD_1PM,P_TkH,T_TkH,m_SumH,W_ReqH,AaH,SD_1P_MaxH,P_TkAccH,P_TkOpFullH,P_TkOpStartH,P_TkH_1,W_Req_kgsH,W_OpFullH,W_OutH,W_OutH_1,SD_1PH,m1301,m1401,m1501,m1302,m1402,m1502,mD1,mD2,P_Tk1,T_TkC1,M_Sum1,SOC_Tk1,P_Tk2,T_TkC2,M_Sum2,SOC_Tk2,SOC_Tk1_1,m_HFP1,APRR1,P_Ba1,T_Ba1,P_Tk1_1,T_Tk1,T_Amb,T_Ba1_1,P_Tk_01,T_TkMax1,t_ElepS1,V_TkTot1,T_Amb_1,T_Ba1_2,P_Tk_01_1,SOC_Tk1_2,PRR_av1,CalcIntv_av1,m_HFPMax1,P_Tk1_2,T_TkMax1_1,t_ElepS1_1,t_ElepM1,SOC_Tk1_3,m_HFP1_1,APRR1_1,P_Ba1_1,P_Tk1_3,T_Tk1_1,D1Step,DeFuel1_LBk,DeFuel1_MBk,DeFuel1_HBk,P_Tk1_4,SOC_Tk2_1,m_HFP2,APRR2,P_Ba2,P_Tk2_1,T_Tk2,D2Step,DeFuel2_LBk,DeFuel2_MBk,DeFuel2_HBk,P_Tk2_2,P_HBk,P_MBk,P_LBk,P_TT1_1,P_TT2_1,P_Buf1_1,m_HCpCapa,m_HCpReal_1,m_MCp1Capa,m_MCp2Capa,m_MCp1Real_1,m_LCpCapa,m_LCpReal_1
49.056,75.827,58.404,48.322,41.725,82.916,75.872,73.261,95.601,12.830,15.313,58.818,94.855,73.443,39.993,1.623,54.282,78.310,90.763,71.793,62.142,11.586,29.317,75.829,66.293,40.187,99.495,64.400,37.983,67.515,91.444,55.465,26.956,42.469,34.893,1.508,96.869,98.362,17.019,80.151,15.344,31.428,47.036,24.772,57.805,56.905,61.363,47.818,95.523,7.309,88.442,3.757,67.038,40.068,62.021,43.833,93.936,64.722,98.431,7.529,53.606,23.106,62.641,98.633,25.080,29.659,41.088,91.640,21.710,91.827,48.940,16.639,27.081,39.689,53.258,20.818,62.343,47.717,49.580,83.122,69.726,17.167,79.505,78.438,51.233,44.174,45.169,5.304,62.065,87.930,91.220,67.393,36.196,45.105,62.124,25.967,63.828,97.166,51.744,5.678,6.425,7.783,81.945,32.707,79.384,7.817,85.361,34.354,27.927,91.948,85.237,10.856,22.865,60.878,70.844,99.014,50.413,7.950,51.022,26.388,67.344,94.504,85.121,95.895,26.075,43.588,60.884,84.777,72.724,69.342,96.995,23.583,86.124,49.472,1.270,28.925,59.965,52.903,93.177,13.744,96.131,90.877,11.067,23.308,94.777,60.215,95.600,70.222,65.793,33.201,18.608,70.777,50.299,37.416,44.208
35.029,62.276,66.066,60.308,15.051,36.016,50.525,16.075,72.826,52.886,17.799,80.917,96.051,69.063,78.430,46.639,99.987,96.888,54.825,71.855,77.511,66.057,76.727,37.288,84.382,0.170,41.555,62.917,44.719,41.680,4.758,6.833,53.452,33.960,99.527,69.758,53.712,95.563,65.272,48.077,45.459,53.173,87.299,60.880,59.930,77.532,57.697,17.069,6.128,31.435,91.900,20.085,85.282,2.696,52.265,68.152,13.767,38.689,46.126,48.069,0.921,68.352,69.215,58.168,17.914,6.379,52.801,24.683,11.911,62.940,25.487,77.530,49.472,56.048,37.064,85.767,77.283,8.471,91.835,48.521,78.692,57.376,87.728,52.830,43.549,25.775,96.151,83.226,69.022,80.677,59.361,98.189,98.689,16.893,34.256,59.149,40.575,16.867,84.481,62.740,12.408,90.260,91.579,8.702,7.886,99.342,37.822,39.815,52.547,97.203,52.589,14.749,94.864,7.191,10.406,56.834,2.736,28.142,96.191,87.009,85.454,44.075,57.327,45.686,6.261,80.574,68.638,95.723,64.147,71.451,63.383,3.855,36.223,30.897,41.938,72.911,86.638,49.025,93.708,60.172,43.206,88.893,56.744,54.568,31.993,75.084,68.330,80.285,53.233,27.248,59.450,58.181,32.277,51.415,10.868
8.561,50.641,19.546,8.939,45.304,30.094,28.341,64.998,35.985,55.144,2.069,37.711,13.461,94.685,91.250,10.111,20.343,55.510,42.463,13.010,21.290,5.401,20.138,4.111,54.546,73.952,17.816,74.410,5.452,28.609,11.694,83.546,80.406,90.891,45.310,71.952,46.226,79.548,12.629,37.767,89.970,24.759,49.433,44.729,79.190,85.054,60.431,16.307,1.886,93.551,51.913,26.336,43.478,35.475,82.290,63.124,18.006,8.963,8.133,40.616,47.034,37.138,55.451,68.593,86.475,37.385,27.986,63.468,56.467,6.005,15.577,59.653,58.963,21.200,16.095,34.376,65.997,64.674,52.096,51.667,94.950,20.450,66.940,64.220,47.956,65.031,20.219,0.544,13.512,77.377,91.746,64.546,31.959,5.771,17.048,9.155,73.080,81.328,82.412,64.528,11.428,51.635,5.429,71.311,41.642,43.474,16.405,60.438,70.571,21.128,3.364,0.073,92.897,34.776,4.096,6.310,94.777,98.310,63.831,70.528,55.236,40.653,52.589,96.797,99.298,37.724,82.884,72.654,63.383,36.933,23.052,10.126,90.126,76.965,98.522,3.575,33.530,67.700,26.392,68.957,28.269,7.346,56.078,97.974,35.355,51.255,68.221,84.242,23.129,6.960,64.015,41.057,37.840,42.006,72.622
42.349,83.854,24.131,56.958,86.680,50.011,52.882,13.303,14.378,67.799,86.659,44.882,11.387,30.500,22.488,47.824,96.026,9.351,0.719,69.603,99.015,79.762,15.438,98.216,32.859,2.326,79.298,4.108,94.299,60.038,51.258,84.691,9.208,79.922,9.089,15.475,55.371,61.020,73.414,9.581,41.964,16.133,26.523,0.199,40.709,54.470,52.762,33.628,11.104,52.023,49.116,78.362,62.750,19.232,42.122,72.666,80.805,42.930,18.018,6.248,97.307,24.013,95.319,39.811,36.215,25.370,15.864,2.914,82.477,73.810,90.447,51.717,47.679,64.457,44.553,18.012,0.763,74.498,20.953,34.844,3.967,68.974,70.238,70.530,6.409,45.847,61.102,14.930,81.277,37.630,13.063,54.938,69.171,56.117,24.347,9.175,99.691,62.582,66.063,96.545,43.780,47.610,77.255,55.904,25.484,39.106,87.931,72.812,71.766,40.098,5.101,52.032,53.426,20.319,59.921,29.595,28.700,4.513,88.763,95.170,78.519,40.347,96.028,57.553,79.690,70.656,62.283,82.646,34.282,55.701,62.967,82.880,50.132,96.836,34.234,52.646,98.660,93.226,47.812,33.269,53.654,31.818,17.724,99.947,36.379,86.452,64.516,34.394,45.800,38.416,32.988,61.867,98.373,19.554,5.163
4.223,39.523,37.443,90.328,64.999,8.345,49.642,74.283,7.900,15.024,74.106,40.385,53.437,29.065,52.720,31.651,7.885,25.266,19.259,3.104,80.213,81.014,48.967,44.835,14.563,28.851,76.307,73.645,1.155,90.363,84.609,8.879,77.812,7.846,93.177,23.660,22.185,67.010,90.104,98.986,70.208,27.671,92.048,71.892,81.400,40.316,0.747,82.014,93.028,73.792,87.327,59.583,72.381,12.759,45.655,74.005,0.046,5.306,4.266,12.503,15.358,29.929,56.202,76.595,73.440,27.188,57.571,87.387,84.960,7.725,90.256,12.553,87.300,87.378,28.349,91.270,32.426,3.906,59.265,51.581,12.644,84.062,78.458,89.206,97.053,42.234,67.871,71.044,96.341,39.606,35.518,54.231,6.374,39.836,96.424,7.662,49.311,42.631,47.285,74.410,89.795,51.188,81.441,0.867,24.388,70.529,2.597,86.537,53.172,33.811,74.155,11.154,88.300,76.465,88.002,6.572,26.282,89.151,40.188,17.970,85.766,13.688,97.940,19.964,85.115,99.917,54.564,77.438,39.289,97.579,87.833,73.103,50.477,52.815,54.791,15.763,95.210,13.213,39.604,31.574,48.728,96.711,10.275,64.784,4.440,40.198,12.068,80.618,32.212,33.691,69.035,7.985,9.009,26.809,47.661
94.196,68.486,37.205,6.963,64.985,41.737,80.579,69.295,70.687,92.873,48.513,65.087,20.444,48.878,97.763,39.939,96.369,96.280,64.570,57.897,35.450,21.802,17.366,69.268,80.077,50.320,85.689,5.486,34.076,26.810,11.692,39.263,33.112,32.185,94.849,84.887,43.450,14.513,85.259,37.227,74.557,62.964,73.754,23.359,78.908,26.927,33.324,66.233,76.336,64.892,62.036,94.640,67.969,5.378,79.910,15.465,48.856,92.968,7.153,20.993,37.729,5.029,13.077,63.248,7.776,26.078,42.889,87.696,58.187,65.012,71.322,86.661,64.125,62.964,30.211,0.462,96.912,27.045,19.841,38.219,50.291,19.156,16.320,19.353,89.087,6.006,88.270,34.114,84.292,48.392,94.750,96.402,43.962,19.367,13.083,1.366,91.379,43.960,78.914,11.570,64.904,44.810,82.703,9.579,15.497,63.100,86.382,37.141,33.501,30.756,6.111,27.569,91.832,49.279,89.652,43.238,66.552,75.683,64.665,27.141,97.917,84.185,0.085,76.802,50.894,96.447,57.212,79.716,19.329,58.084,89.272,42.341,1.779,49.620,78.718,69.815,61.680,19.205,27.421,2.201,58.187,87.975,8.011,58.718,81.065,55.620,77.688,61.087,61.277,22.620,31.160,29.928,40.870,27.284,52.545
37.979,57.722,27.367,8.552,16.218,6.328,31.807,40.382,94.787,61.052,26.907,71.853,49.191,85.493,51.533,8.511,26.162,79.629,39.233,14.908,28.881,70.133,24.284,25.140,82.888,25.321,83.224,53.161,67.847,92.290,71.310,57.780,78.019,69.641,2.231,37.650,84.763,79.863,96.142,6.526,38.963,26.813,55.009,70.280,52.448,42.817,87.237,59.878,78.826,0.186,20.573,14.208,36.588,3.135,3.139,47.857,34.838,77.072,87.382,6.051,79.075,58.616,26.904,11.764,36.008,65.260,36.572,73.001,73.782,83.083,28.177,38.213,79.783,27.616,32.672,0.318,6.269,11.339,38.074,72.046,6.653,92.112,5.808,16.926,75.987,85.351,70.518,96.053,79.685,56.602,36.904,27.208,35.404,30.202,16.429,51.117,36.229,20.475,85.977,53.758,21.170,7.151,35.918,37.206,29.831,89.662,3.601,19.018,83.876,23.348,60.125,43.059,54.562,89.260,17.728,55.595,43.023,44.776,54.911,1.758,97.922,59.094,30.067,7.721,55.680,5.618,16.025,53.796,16.863,85.140,23.251,99.102,40.623,53.683,61.085,64.837,98.719,65.601,46.514,2.055,74.897,31.445,49.587,69.292,48.658,70.469,95.878,52.496,30.905,3.514,52.592,14.811,36.976,21.619,39.755
94.720,50.647,22.320,13.285,80.971,16.212,27.338,37.493,83.076,26.288,38.155,10.867,54.040,73.342,45.779,76.068,23.483,75.180,41.933,64.211,3.735,17.324,73.639,10.582,54.186,66.956,67.348,91.602,27.145,2.150,53.589,54.415,83.028,8.120,95.098,24.253,5.915,10.946,64.099,34.788,55.103,78.135,1.125,35.641,21.472,55.442,85.111,18.883,63.852,80.838,12.538,94.850,79.494,33.459,70.233,83.745,37.261,28.362,41.250,78.094,93.098,57.248,65.825,65.210,78.355,29.212,80.495,71.093,26.338,12.099,60.416,86.809,16.743,74.224,87.992,27.481,53.166,48.757,33.718,47.990,62.631,33.359,86.856,7.354,61.851,50.517,61.242,83.561,28.937,99.879,25.526,81.848,3.083,10.864,34.012,41.403,1.598,14.378,35.971,45.984,9.118,82.332,92.649,33.140,48.616,9.514,55.861,96.789,63.407,44.613,91.005,97.301,11.363,43.592,31.744,82.392,49.270,16.628,43.687,10.843,92.992,83.455,56.622,18.372,59.501,83.273,2.928,70.148,24.888,47.099,81.247,79.093,79.154,34.424,9.108,89.018,64.807,60.861,88.638,70.563,24.834,12.842,83.588,81.724,3.052,83.370,79.011,51.703,67.085,43.812,28.534,44.447,55.440,61.936,7.619
36.927,27.724,19.261,59.853,53.328,43.204,34.924,35.698,46.011,52.218,12.452,72.379,86.278,48.163,39.355,27.158,12.913,42.697,89.557,39.215,95.123,19.174,24.940,85.132,77.989,19.391,98.128,73.278,0.889,4.642,8.586,11.924,64.931,39.106,11.598,20.856,55.010,0.252,35.029,99.379,51.748,22.115,58.790,72.738,62.190,66.678,76.837,66.322,88.123,92.536,37.262,10.295,55.898,51.965,2.961,88.647,72.230,86.135,75.870,58.747,77.400,68.814,74.536,97.362,72.536,60.335,83.064,0.876,8.558,30.774,97.426,31.091,25.423,55.619,76.381,73.916,38.605,67.495,9.847,92.213,35.544,65.044,32.149,10.751,51.142,54.746,8.747,66.884,55.826,24.452,5.620,78.782,57.283,17.653,76.805,98.528,93.082,99.840,30.909,0.941,38.000,95.882,2.209,65.593,43.013,54.916,4.264,83.961,98.288,69.612,52.285,49.179,64.779,31.054,16.786,9.589,80.867,33.365,35.014,70.396,24.016,18.178,49.691,96.851,44.506,80.296,66.280,74.050,82.688,75.445,2.448,17.928,29.893,52.573,88.201,98.389,82.785,7.644,72.072,97.746,82.992,53.390,35.699,33.246,48.829,31.543,83.929,31.476,4.808,50.597,79.064,77.937,72.289,20.506,66.096
19.909,57.583,76.576,7.085,27.040,78.646,29.041,46.850,19.463,54.813,37.089,33.079,76.099,55.552,36.444,96.511,96.582,50.695,67.726,52.891,13.771,46.617,50.311,71.143,54.069,25.249,68.449,72.783,17.799,72.438,25.790,95.712,97.831,75.272,92.248,38.431,41.811,98.925,44.001,91.494,73.779,28.799,86.065,35.921,47.341,59.433,40.939,78.900,52.658,74.172,88.381,75.674,67.633,73.044,42.909,0.026,4.383,97.780,40.279,23.143,75.312,64.515,41.119,93.152,12.023,58.628,79.758,95.946,72.639,99.946,96.253,97.404,78.844,45.509,66.685,10.312,31.273,97.554,4.555,60.092,44.538,28.442,14.950,73.345,3.881,59.134,50.151,22.952,40.598,52.749,60.333,85.099,87.836,30.692,47.764,20.590,5.190,85.501,97.341,17.983,65.474,14.388,14.060,10.394,60.970,56.375,21.998,14.988,32.456,65.597,92.358,6.060,53.144,38.235,22.700,18.662,54.610,96.080,27.701,0.928,91.431,82.572,49.095,26.698,42.039,25.737,71.382,8.252,59.104,47.274,27.474,57.805,50.201,66.040,14.169,35.541,48.785,20.226,84.386,71.232,64.148,88.029,58.819,39.032,23.578,57.894,86.950,95.955,16.366,83.770,56.604,43.447,15.694,69.535,99.112
7.195,11.802,36.545,68.716,86.957,14.821,48.621,73.584,92.644,5.174,94.376,81.559,80.157,4.791,75.185,32.929,89.262,40.435,54.270,26.827,1.076,26.203,40.627,49.813,52.362,60.957,67.015,53.968,6.873,1.747,26.035,58.731,71.835,40.480,39.564,36.003,1.732,49.585,23.566,39.067,80.471,31.579,76.200,66.157,52.100,58.655,64.491,43.546,91.873,52.291,53.588,88.581,29.640,79.369,94.930,75.184,29.814,99.761,97.929,20.391,37.134,56.576,61.577,75.759,66.317,64.878,55.110,38.319,67.060,3.929,8.120,34.129,54.209,86.133,19.898,77.248,38.064,76.710,29.669,54.673,30.085,38.316,48.751,95.078,21.485,78.355,44.982,90.419,79.630,21.031,91.588,3.900,2.298,37.822,49.839,18.321,91.225,15.016,52.399,10.690,69.920,9.746,88.780,62.160,87.085,38.117,12.629,5.125,41.196,77.790,60.218,69.786,96.513,10.539,98.145,73.665,93.422,87.866,15.624,31.782,12.267,83.392,95.270,66.040,99.231,65.845,36.368,62.782,53.856,54.902,88.329,73.899,59.893,98.394,54.192,16.916,63.310,45.738,25.885,4.680,5.080,99.970,55.316,80.576,39.963,49.414,36.875,61.764,67.845,29.402,51.562,33.471,25.316,11.488,80.714
45.354,18.148,88.713,20.435,50.387,85.414,57.796,20.755,14.499,9.165,55.213,24.137,62.819,19.827,3.112,91.449,41.253,25.935,87.724,62.105,61.020,86.535,91.740,90.106,72.848,95.137,51.431,94.265,17.908,57.144,0.927,16.052,15.924,17.095,96.231,47.691,43.351,79.093,20.152,94.276,83.978,65.274,90.292,28.234,1.585,2.944,69.460,61.173,56.583,19.046,59.400,26.557,9.699,53.607,27.908,12.622,7.059,53.691,97.219,81.165,19.880,96.183,17.383,89.197,21.680,33.351,46.157,55.349,56.100,2.479,43.530,65.147,48.187,48.712,43.775,84.454,52.864,44.972,37.392,91.882,22.409,39.561,74.543,80.231,45.075,11.881,53.324,50.412,92.380,67.954,37.925,28.941,54.446,78.966,54.163,95.491,93.903,8.581,7.682,13.950,10.087,60.894,24.475,14.344,81.793,32.269,89.712,75.357,45.856,90.500,84.778,55.726,93.348,57.783,4.184,34.327,0.079,18.996,0.027,49.536,37.823,11.794,33.885,83.669,87.064,77.334,23.940,35.990,72.702,64.001,18.267,28.940,63.451,48.554,70.064,13.517,93.512,49.186,48.106,82.814,33.439,36.124,13.263,59.100,94.142,35.053,4.991,96.902,6.390,28.661,68.399,69.175,70.629,29.070,19.149
85.052,92.626,56.421,42.610,92.051,28.330,65.978,43.747,95.312,35.768,35.180,57.499,64.044,52.679,82.347,7.921,69.228,52.400,38.596,82.503,37.702,16.511,96.212,31.984,7.302,70.880,25.837,36.430,6.619,97.443,23.068,4.114,72.991,51.151,20.514,64.404,15.902,77.676,78.347,33.701,44.346,30.719,81.967,66.050,4.492,72.350,31.403,38.375,42.021,30.514,98.033,25.515,80.301,49.617,82.165,50.053,69.116,26.892,85.248,7.221,23.997,26.487,45.593,31.060,84.268,76.773,35.329,98.416,70.327,84.942,85.363,34.836,65.075,79.746,71.665,5.521,16.075,5.677,21.831,76.464,75.023,59.572,56.782,24.046,12.996,36.230,84.924,43.386,2.752,97.196,65.758,85.669,90.510,29.318,96.693,1.729,74.268,31.000,42.546,91.296,92.389,99.442,51.101,84.397,5.458,56.387,11.707,77.567,1.675,55.071,83.773,13.245,66.050,22.315,90.407,86.654,38.780,90.360,44.608,5.058,98.593,27.981,62.525,92.187,64.446,6.297,31.712,29.586,82.511,53.830,50.301,25.438,73.336,88.415,66.003,78.681,54.717,74.471,35.472,19.743,13.630,10.670,1.865,15.333,41.108,47.442,12.929,51.806,10.123,33.324,52.199,74.404,7.393,47.353,47.205
30.603,66.524,39.017,79.977,3.639,86.160,24.391,30.975,29.035,23.839,63.819,41.341,11.383,87.434,73.149,40.705,49.228,59.862,99.801,46.850,94.264,31.676,38.121,77.028,2.955,89.211,69.478,64.443,28.130,69.620,56.058,26.881,2.197,66.129,41.859,3.687,32.503,85.292,48.407,18.303,40.951,67.323,52.363,5.515,15.422,31.547,33.531,38.597,5.466,79.299,49.710,83.834,11.863,42.654,51.406,43.918,80.474,60.687,46.399,28.290,58.491,89.482,95.833,1.367,71.239,15.256,65.824,17.709,73.981,3.264,36.562,3.629,71.898,23.208,37.580,28.366,75.457,7.055,55.097,6.183,77.172,93.916,47.414,17.136,99.319,91.242,35.321,65.857,93.428,64.708,48.989,0.314,18.601,54.465,98.330,24.817,9.979,34.899,56.780,44.864,3.865,35.215,70.374,7.152,35.603,3.838,75.684,62.334,27.068,58.323,26.122,75.207,41.672,10.290,41.577,96.506,46.935,35.467,73.832,71.712,0.377,84.291,55.596,21.595,4.127,48.220,98.250,72.089,54.469,88.989,4.979,70.165,37.569,36.668,24.826,45.598,31.037,13.999,40.050,62.306,3.763,64.718,0.787,62.009,71.799,66.133,51.564,23.764,85.113,41.914,70.544,41.302,23.423,25.772,66.008
43.296,54.791,89.824,66.573,92.382,33.463,2.370,27.157,28.918,39.073,41.778,92.052,87.057,43.401,98.038,75.422,3.540,10.550,14.374,45.771,19.493,15.710,39.336,43.310,16.072,8.132,16.565,61.202,9.240,47.963,20.103,34.426,2.994,4.429,44.079,73.578,64.185,71.491,36.905,18.410,55.869,64.810,1.864,58.108,97.167,74.380,12.245,20.961,69.312,20.019,8.606,36.928,20.944,5.996,8.500,24.614,92.326,30.385,51.082,76.135,42.299,1.884,37.361,55.092,39.775,77.382,52.840,78.779,74.562,89.083,81.164,97.477,46.357,0.431,43.643,90.897,49.154,58.626,65.953,27.416,15.256,47.139,92.365,40.006,75.442,65.794,13.253,84.832,26.846,70.153,57.219,5.321,41.682,48.122,27.384,7.363,94.288,70.691,60.156,87.913,45.023,45.207,24.718,44.783,86.043,88.940,52.034,75.781,18.731,72.278,29.321,15.072,63.821,88.674,25.075,80.339,52.430,47.776,45.854,3.340,97.188,99.019,87.179,5.386,51.081,40.415,14.755,58.003,63.012,4.664,55.439,64.251,96.072,44.978,24.254,18.123,31.859,15.347,76.858,19.336,21.601,22.457,88.789,44.611,80.553,21.375,70.898,50.528,98.803,69.936,87.015,69.914,86.030,20.226,0.666
0.300,69.521,43.099,58.901,47.514,21.735,50.974,65.977,4.586,0.694,57.621,36.929,65.083,11.528,32.807,23.679,64.116,79.027,49.684,63.277,82.428,39.115,28.752,19.011,11.948,13.473,7.762,33.125,75.765,50.966,76.402,21.601,16.939,96.124,42.575,67.907,91.784,62.157,77.529,68.333,2.444,18.474,66.847,95.638,55.888,50.467,21.151,3.608,26.698,52.865,45.131,52.675,14.112,89.763,80.728,3.466,35.758,69.808,36.234,64.768,7.179,32.466,29.613,97.949,68.665,84.457,57.836,69.239,41.935,43.518,46.878,40.819,90.045,6.304,86.026,94.159,80.833,22.282,86.091,3.937,72.652,49.316,16.170,23.380,67.049,8.137,10.978,77.612,1.924,1.642,83.119,80.481,87.213,89.062,92.440,43.864,64.588,75.080,97.244,89.556,61.355,30.148,56.853,32.368,66.393,7.406,83.950,18.451,54.008,73.105,97.407,15.714,14.410,10.440,16.102,37.312,37.193,83.817,44.106,67.675,81.079,50.367,9.490,40.480,86.479,2.395,63.100,66.527,4.229,20.385,47.994,52.955,16.747,28.841,21.580,23.820,66.551,12.844,46.723,1.138,80.955,28.125,78.680,11.819,16.583,20.518,19.798,34.912,51.190,10.764,84.629,10.720,67.708,12.908,44.606
49.384,32.635,28.596,34.412,85.836,98.749,16.292,24.097,99.152,62.072,22.276,91.871,92.793,33.205,98.054,78.828,28.854,3.609,45.778,89.015,90.142,96.740,24.501,22.450,52.192,95.795,92.248,26.948,85.135,22.194,19.147,16.806,17.415,25.071,67.595,1.347,91.185,72.881,30.143,99.301,60.718,89.475,44.372,31.424,92.975,56.230,1.995,98.501,40.673,75.078,69.335,43.564,14.333,58.739,91.015,13.342,45.377,42.427,63.444,28.176,56.289,60.975,92.209,42.524,20.883,97.061,49.002,98.933,8.788,1.181,38.505,41.634,17.177,37.772,48.726,9.313,97.381,61.645,45.098,39.413,83.666,19.422,63.745,5.098,17.871,91.119,27.017,28.474,72.932,4.418,57.259,56.765,63.075,33.036,51.224,18.075,86.762,77.786,81.683,95.504,54.906,9.608,22.889,18.034,18.523,58.730,29.821,97.063,15.335,41.879,95.246,98.634,32.292,33.202,43.148,2.301,9.491,8.077,31.989,14.400,71.049,77.506,29.186,73.475,22.750,77.327,65.394,41.233,74.518,80.196,72.236,37.815,39.893,74.044,92.641,80.348,27.898,33.623,52.312,41.696,84.130,71.718,18.043,24.820,19.437,67.914,75.822,20.980,51.622,8.651,83.147,73.774,93.600,98.328,91.258
66.287,73.916,55.008,58.995,55.240,28.912,34.384,96.261,40.526,62.289,70.925,49.081,49.078,11.084,58.410,34.139,19.932,74.323,21.209,6.124,57.356,5.286,48.189,81.878,51.677,81.984,14.247,32.437,38.218,35.616,92.344,27.025,6.690,15.961,17.252,97.897,48.687,2.379,33.960,88.998,86.612,6.794,51.937,42.010,64.476,18.685,85.289,78.723,10.463,20.173,36.351,5.133,15.762,66.032,44.205,23.981,42.695,30.349,9.513,39.010,10.909,40.117,85.936,91.843,76.097,46.125,26.218,88.791,82.896,49.090,52.626,26.960,62.455,73.775,1.831,65.925,58.970,35.145,24.396,33.992,71.950,26.807,87.642,87.398,20.854,22.277,74.689,78.297,64.139,91.353,77.801,23.799,67.208,9.318,75.218,29.890,75.175,29.135,69.164,78.295,59.153,14.167,42.698,98.364,45.084,86.525,13.418,55.585,64.641,37.521,50.766,54.777,36.885,51.772,54.410,88.150,60.754,14.294,83.267,44.154,41.404,91.050,34.899,25.477,77.967,25.143,83.668,82.331,28.393,90.970,53.292,47.868,25.653,77.461,41.191,82.649,60.898,59.207,48.790,25.632,30.024,74.045,37.676,73.122,1.356,1.696,7.143,61.620,82.295,8.727,91.642,4.292,71.235,34.461,36.008
7.038,15.474,67.812,66.428,22.524,58.633,73.678,40.040,68.666,80.624,75.285,31.995,49.634,80.420,52.877,75.244,45.617,24.021,33.363,24.597,23.795,33.214,22.201,3.568,43.522,28.117,77.679,26.532,32.501,19.609,82.210,61.419,78.533,40.060,71.916,80.060,72.776,81.061,71.884,59.830,3.920,94.750,57.916,60.824,64.427,48.503,55.381,56.091,64.582,70.808,15.202,52.298,47.137,67.168,0.174,16.950,49.362,26.016,56.556,50.039,46.238,24.884,81.758,53.028,64.879,88.389,60.735,41.836,72.929,70.509,90.549,31.487,17.495,39.456,5.478,92.976,75.428,98.525,45.422,68.923,12.689,95.874,16.994,36.994,98.226,85.507,30.815,62.440,91.424,60.831,72.604,28.668,85.056,60.717,67.365,93.061,32.263,86.951,41.903,34.964,67.613,27.335,54.732,24.474,43.468,99.424,14.998,12.292,96.903,41.963,57.260,13.834,76.650,68.852,9.564,89.617,36.965,66.047,8.611,13.018,49.200,43.461,77.289,8.546,6.832,25.122,68.861,80.084,64.309,95.399,95.860,23.035,22.029,49.682,64.732,61.190,16.429,2.948,54.245,71.691,98.876,89.922,87.002,31.765,45.811,93.460,27.138,32.645,75.981,82.215,74.899,37.074,16.461,46.412,44.937
99.640,43.366,48.394,75.886,19.042,26.097,61.620,82.943,63.137,25.184,66.794,10.730,18.512,41.513,53.168,80.038,13.554,36.415,13.418,50.845,57.800,16.017,18.147,64.676,2.360,60.518,39.451,96.770,72.289,26.160,65.097,69.818,68.448,79.102,67.707,64.918,35.566,95.408,43.718,15.686,7.501,48.392,26.954,73.315,82.595,72.687,68.357,34.108,97.972,9.261,59.198,32.101,0.532,53.091,38.210,74.360,36.468,47.341,68.367,91.568,32.020,64.729,38.644,10.476,75.991,84.957,4.134,52.076,71.908,57.851,65.505,3.838,45.597,7.392,86.682,57.979,79.752,94.220,63.572,76.034,99.347,39.445,59.077,48.706,64.002,83.852,6.449,60.625,85.593,26.779,96.456,0.558,78.775,13.877,43.860,80.147,94.308,20.021,97.557,42.398,85.602,30.212,46.215,74.587,57.170,26.909,64.428,20.653,4.026,92.058,60.783,92.446,25.937,28.819,48.016,54.117,51.098,23.473,20.741,89.953,1.015,39.386,79.511,18.533,13.083,64.413,83.170,87.327,95.030,17.371,16.314,10.746,44.595,13.502,87.669,6.324,53.327,66.067,72.960,78.634,74.570,73.687,15.239,39.635,88.224,1.241,58.192,90.058,92.998,21.024,56.988,29.466,28.122,10.010,61.145
